Wall time,Step,Value
1763175571.1230912,0,0.0014586771139875054
1763175609.4132934,1,0.008539542555809021
1763175647.4938629,2,0.014377165585756302
1763175685.6557748,3,0.01374199241399765
1763175723.7375817,4,0.01645752415060997
1763175761.9641871,5,0.008128843270242214
1763175800.1466541,6,0.02430623024702072
1763175838.2806034,7,0.031199123710393906
1763175876.4076977,8,0.02703837677836418
1763175914.5436578,9,0.02610616199672222
1763175952.5981793,10,0.03824038431048393
1763175990.8392832,11,0.037219416350126266
1763176028.891104,12,0.03157898038625717
1763176067.0732327,13,0.0499163381755352
1763176105.215372,14,0.027703553438186646
1763176143.3748245,15,0.05691597983241081
1763176181.6626313,16,0.04159948602318764
1763176219.8710947,17,0.07608835399150848
1763176258.0027716,18,0.04975944384932518
1763176296.2447007,19,0.09160061925649643
1763176334.4308631,20,0.10892067849636078
1763176372.6171873,21,0.0590839646756649
1763176410.8505929,22,0.09895976632833481
1763176448.9813597,23,0.08285585790872574
1763176487.450173,24,0.11082755029201508
1763176525.6457303,25,0.07926332205533981
1763176563.9791598,26,0.15142062306404114
1763176602.2153869,27,0.16690821945667267
1763176640.5404131,28,0.1728065013885498
1763176678.931724,29,0.20223692059516907
1763176717.2704248,30,0.21535176038742065
1763176755.5409236,31,0.18761233985424042
1763176794.0663044,32,0.19376179575920105
1763176832.4201546,33,0.17863494157791138
1763176870.7175384,34,0.19249004125595093
1763176909.0309477,35,0.27166441082954407
1763176947.3275259,36,0.2013111710548401
1763176985.7968097,37,0.22939102351665497
1763177024.1391196,38,0.28549718856811523
1763177062.4648128,39,0.26293066143989563
1763177100.7948294,40,0.38891226053237915
1763177139.2873163,41,0.19451259076595306
1763177177.6404202,42,0.3416644036769867
1763177216.175145,43,0.44040319323539734
1763177254.5282817,44,0.39430373907089233
1763177292.9114227,45,0.4179030656814575
1763177331.2665846,46,0.3885035514831543
1763177369.7045352,47,0.36725619435310364
1763177407.9434829,48,0.37628236413002014
1763177446.3849778,49,0.47642725706100464
1763177484.7967694,50,0.4299395978450775
1763177523.1695106,51,0.3783877491950989
1763177561.5528238,52,0.4937662184238434
1763177600.042111,53,0.39329367876052856
1763177638.4145727,54,0.4454784095287323
1763177676.8879824,55,0.45955362915992737
1763177715.2852821,56,0.5212739109992981
1763177753.649903,57,0.4814082980155945
1763177792.1468177,58,0.4914516806602478
1763177830.4877245,59,0.40603941679000854
1763177869.032953,60,0.5579768419265747
1763177907.430873,61,0.5265499949455261
1763177945.8510964,62,0.4978688657283783
1763177984.4751182,63,0.5633969306945801
1763178022.9094794,64,0.4466307461261749
1763178061.3240535,65,0.4646938145160675
1763178099.7771196,66,0.48093825578689575
1763178138.128735,67,0.49746453762054443
1763178176.5541234,68,0.5307385325431824
1763178214.9911144,69,0.42613160610198975
1763178253.4471724,70,0.5419148802757263
1763178292.1572313,71,0.4465987980365753
1763178330.6452267,72,0.5623361468315125
1763178369.2863033,73,0.5504653453826904
1763178407.7477617,74,0.5357139706611633
1763178446.2341669,75,0.5506609082221985
1763178484.7781193,76,0.544174313545227
1763178523.3929024,77,0.5676208138465881
1763178561.896058,78,0.5792559385299683
1763178600.6165361,79,0.48306745290756226
1763178639.2143607,80,0.581078827381134
1763178677.9720092,81,0.5816346406936646
1763178716.7141464,82,0.5454660654067993
1763178755.4728909,83,0.562099277973175
1763178794.0137727,84,0.5775625705718994
1763178832.5316515,85,0.49129581451416016
1763178871.0483754,86,0.5589458346366882
1763178909.7434268,87,0.5962263345718384
1763178948.5254054,88,0.585838794708252
1763178985.3462515,89,0.47077345848083496
1763179023.861509,90,0.6124982833862305
1763179062.4271173,91,0.5614356994628906
1763179101.0500662,92,0.5238527655601501
1763179139.698826,93,0.5744343400001526
1763179178.4610956,94,0.6358632445335388
