Wall time,Step,Value
1763164540.747295,0,0.0033808068837970495
1763164594.925316,1,0.006184516008943319
1763164649.1378982,2,0.01738811656832695
1763164703.4354384,3,0.01862185448408127
1763164757.718525,4,0.020494025200605392
1763164811.972394,5,0.027528734877705574
1763164866.260655,6,0.03205079957842827
1763164920.528534,7,0.02216615527868271
1763164974.8811498,8,0.03852786123752594
1763165029.183491,9,0.042198751121759415
1763165083.547106,10,0.042747072875499725
1763165137.8633292,11,0.02908092550933361
1763165192.160244,12,0.049698229879140854
1763165246.4197924,13,0.06499233841896057
1763165300.629686,14,0.05801497399806976
1763165354.874788,15,0.05058771371841431
1763165409.1638489,16,0.05156319960951805
1763165463.4369662,17,0.05787932872772217
1763165517.7995973,18,0.07934509217739105
1763165572.112258,19,0.09282118827104568
1763165626.769575,20,0.09759635478258133
1763165681.5703568,21,0.11298492550849915
1763165736.0008404,22,0.06870955973863602
1763165790.442589,23,0.1345227062702179
1763165844.9376092,24,0.06252802163362503
1763165899.4056804,25,0.1079072654247284
1763165953.9214044,26,0.15235044062137604
1763166008.4977756,27,0.12447613477706909
1763166063.045564,28,0.1431039422750473
1763166117.561615,29,0.1489798128604889
1763166172.248742,30,0.16979485750198364
1763166226.8500881,31,0.1331499218940735
1763166281.58753,32,0.1825571060180664
1763166336.2688005,33,0.14380545914173126
1763166391.0248954,34,0.15501706302165985
1763166445.6888523,35,0.185238778591156
1763166500.4270542,36,0.2607908844947815
1763166555.1284323,37,0.14912383258342743
1763166609.8507469,38,0.24539364874362946
1763166664.4647517,39,0.23719613254070282
1763166719.2548084,40,0.2704926133155823
1763166773.917495,41,0.28325536847114563
1763166828.5958045,42,0.23042847216129303
1763166883.5125165,43,0.32953619956970215
1763166938.3058388,44,0.3726159632205963
1763166993.1178005,45,0.3222832977771759
1763167047.8077576,46,0.33329105377197266
1763167102.51672,47,0.33156341314315796
1763167157.381288,48,0.4226454198360443
1763167212.1132727,49,0.35034680366516113
1763167266.8411984,50,0.4308803677558899
1763167321.5918398,51,0.41033706068992615
1763167376.298111,52,0.3654768764972687
1763167431.0741253,53,0.4197584390640259
1763167485.9014938,54,0.4322021007537842
1763167540.7063966,55,0.3346766531467438
1763167595.6381745,56,0.4279874861240387
1763167650.7442439,57,0.5018267035484314
1763167705.7116306,58,0.4931805729866028
1763167760.6819959,59,0.4107603430747986
1763167815.6464593,60,0.34882599115371704
1763167870.575104,61,0.4616733491420746
1763167925.5870624,62,0.37837618589401245
1763167980.5933893,63,0.425525963306427
1763168035.7644014,64,0.43703511357307434
1763168091.0926135,65,0.524289608001709
1763168146.3483696,66,0.5380394458770752
1763168201.4484708,67,0.4900641143321991
1763168256.5649774,68,0.5215579867362976
1763168311.8241763,69,0.4846471846103668
1763168367.006618,70,0.4694216251373291
1763168422.2802052,71,0.48727908730506897
1763168477.607971,72,0.48546895384788513
1763168533.1017442,73,0.524196207523346
1763168588.3528078,74,0.5270875692367554
1763168643.7190006,75,0.5341446995735168
1763168699.0479379,76,0.5990595817565918
1763168754.3981462,77,0.5568777322769165
1763168809.7629936,78,0.5142814517021179
1763168865.079623,79,0.5058201551437378
1763168920.4420953,80,0.5856324434280396
1763168975.7904673,81,0.5919210910797119
1763169031.1520123,82,0.5350087285041809
1763169086.696122,83,0.49226945638656616
1763169142.2937472,84,0.5953024625778198
1763169197.8046653,85,0.5396953821182251
1763169253.300919,86,0.5324170589447021
1763169308.774196,87,0.44947490096092224
1763169364.1936023,88,0.4852358400821686
1763169419.615696,89,0.4814523160457611
1763169475.0861053,90,0.5052818655967712
1763169530.7355654,91,0.5956182479858398
1763169586.3928049,92,0.5721197128295898
1763169641.9339356,93,0.5693750977516174
1763169697.5107875,94,0.606955349445343
1763169753.2499282,95,0.6219156384468079
1763169808.7513871,96,0.5669211745262146
1763169864.3513253,97,0.5647457242012024
1763169920.0066812,98,0.5366762280464172
1763169975.7297416,99,0.5191171765327454
1763170031.2580285,100,0.543280839920044
1763170086.7479284,101,0.5967316627502441
1763170142.428619,102,0.5975685119628906
1763170197.9089072,103,0.5732459425926208
1763170253.414448,104,0.6233499646186829
1763170308.9675484,105,0.5811782479286194
1763170364.5881617,106,0.59635329246521
1763170420.1702416,107,0.6411847472190857
1763170475.7494857,108,0.5778518319129944
1763170531.4626162,109,0.5994020700454712
1763170587.1001375,110,0.6297177076339722
1763170642.6169744,111,0.6024759411811829
1763170698.1230118,112,0.563220202922821
1763170753.620266,113,0.6043636202812195
1763170809.1437354,114,0.6347668170928955
1763170864.7291648,115,0.6612066626548767
1763170920.331895,116,0.6748713254928589
1763170975.8375418,117,0.6548441052436829
1763171031.344514,118,0.6695992350578308
1763171087.0108526,119,0.6706175208091736
1763171142.5182867,120,0.6209257245063782
1763171197.988387,121,0.6364045739173889
1763171253.4846168,122,0.6177350878715515
1763171308.9678173,123,0.6561762690544128
1763171364.4747894,124,0.6789236664772034
1763171420.038503,125,0.672660768032074
1763171475.6159644,126,0.6461681127548218
1763171531.1030202,127,0.63825523853302
1763171586.6385784,128,0.6552645564079285
1763171642.1395073,129,0.6299813985824585
1763171697.7470763,130,0.6746731400489807
1763171753.2667584,131,0.6508565545082092
1763171808.7941003,132,0.6402228474617004
1763171864.2652338,133,0.6791152954101562
1763171919.8274815,134,0.6662470698356628
1763171975.3910825,135,0.6924044489860535
1763172030.94351,136,0.6948912143707275
1763172086.519772,137,0.6600944399833679
1763172142.012595,138,0.6872462630271912
1763172197.5622377,139,0.7145916819572449
1763172253.0747957,140,0.680206835269928
1763172308.6684504,141,0.6935455799102783
1763172364.2346027,142,0.6991816163063049
1763172419.9678907,143,0.7210742235183716
1763172475.5524137,144,0.7214419841766357
1763172531.213944,145,0.7221309542655945
1763172586.857007,146,0.7114425897598267
