Wall time,Step,Value
1763164540.747295,0,0.024529844522476196
1763164594.925316,1,0.034069228917360306
1763164649.1378982,2,0.05178522691130638
1763164703.4354384,3,0.04687925800681114
1763164757.718525,4,0.05260289087891579
1763164811.972394,5,0.05369310453534126
1763164866.260655,6,0.06132461130619049
1763164920.528534,7,0.05941673368215561
1763164974.8811498,8,0.07822294533252716
1763165029.183491,9,0.08667211979627609
1763165083.547106,10,0.08721722662448883
1763165137.8633292,11,0.07304442673921585
1763165192.160244,12,0.08122104406356812
1763165246.4197924,13,0.09866448491811752
1763165300.629686,14,0.09784682840108871
1763165354.874788,15,0.09294085949659348
1763165409.1638489,16,0.09212319552898407
1763165463.4369662,17,0.09375851601362228
1763165517.7995973,18,0.11011175066232681
1763165572.112258,19,0.12401199340820312
1763165626.769575,20,0.13409648835659027
1763165681.5703568,21,0.15208503603935242
1763165736.0008404,22,0.10874897986650467
1763165790.442589,23,0.174161896109581
1763165844.9376092,24,0.10874897986650467
1763165899.4056804,25,0.14309075474739075
1763165953.9214044,26,0.19378577172756195
1763166008.4977756,27,0.16462251543998718
1763166063.045564,28,0.18342873454093933
1763166117.561615,29,0.17307168245315552
1763166172.248742,30,0.20932133495807648
1763166226.8500881,31,0.16462251543998718
1763166281.58753,32,0.23303352296352386
1763166336.2688005,33,0.1706186980009079
1763166391.0248954,34,0.18560916185379028
1763166445.6888523,35,0.21722540259361267
1763166500.4270542,36,0.27882257103919983
1763166555.1284323,37,0.1976015269756317
1763166609.8507469,38,0.26573997735977173
1763166664.4647517,39,0.2695557475090027
1763166719.2548084,40,0.30580538511276245
1763166773.917495,41,0.28836193680763245
1763166828.5958045,42,0.25674569606781006
1763166883.5125165,43,0.3368765413761139
1763166938.3058388,44,0.3962932825088501
1763166993.1178005,45,0.3374216556549072
1763167047.8077576,46,0.34150993824005127
1763167102.51672,47,0.36004361510276794
1763167157.381288,48,0.4366312325000763
1763167212.1132727,49,0.36358681321144104
1763167266.8411984,50,0.4524393677711487
1763167321.5918398,51,0.42899972200393677
1763167376.298111,52,0.3954755961894989
1763167431.0741253,53,0.44153720140457153
1763167485.9014938,54,0.44126465916633606
1763167540.7063966,55,0.3221586346626282
1763167595.6381745,56,0.4600708782672882
1763167650.7442439,57,0.5140365362167358
1763167705.7116306,58,0.5064049959182739
1763167760.6819959,59,0.4311801493167877
1763167815.6464593,60,0.3630416989326477
1763167870.575104,61,0.47914963960647583
1763167925.5870624,62,0.4112837314605713
1763167980.5933893,63,0.43526846170425415
1763168035.7644014,64,0.451349139213562
1763168091.0926135,65,0.529572069644928
1763168146.3483696,66,0.544835090637207
1763168201.4484708,67,0.49141454696655273
1763168256.5649774,68,0.5243935585021973
1763168311.8241763,69,0.46770235896110535
1763168367.006618,70,0.4690651297569275
1763168422.2802052,71,0.5072226524353027
1763168477.607971,72,0.5088580250740051
1763168533.1017442,73,0.5331152677536011
1763168588.3528078,74,0.5342054963111877
1763168643.7190006,75,0.5418370366096497
1763168699.0479379,76,0.6004360914230347
1763168754.3981462,77,0.5355682969093323
1763168809.7629936,78,0.5233033299446106
1763168865.079623,79,0.5094031095504761
1763168920.4420953,80,0.5865358114242554
1763168975.7904673,81,0.5985282063484192
1763169031.1520123,82,0.5489234328269958
1763169086.696122,83,0.48705369234085083
1763169142.2937472,84,0.6045243740081787
1763169197.8046653,85,0.5273916721343994
1763169253.300919,86,0.5265740156173706
1763169308.774196,87,0.4521667957305908
1763169364.1936023,88,0.4889615774154663
1763169419.615696,89,0.48868900537490845
1763169475.0861053,90,0.513763964176178
1763169530.7355654,91,0.5933496952056885
1763169586.3928049,92,0.5786317586898804
1763169641.9339356,93,0.5715453624725342
1763169697.5107875,94,0.611065685749054
1763169753.2499282,95,0.6214227080345154
1763169808.7513871,96,0.5731806755065918
1763169864.3513253,97,0.552466630935669
1763169920.0066812,98,0.5502861738204956
1763169975.7297416,99,0.5124012231826782
1763170031.2580285,100,0.5306622982025146
1763170086.7479284,101,0.5933496952056885
1763170142.428619,102,0.5878986120223999
1763170197.9089072,103,0.5789043307304382
1763170253.414448,104,0.6249659061431885
1763170308.9675484,105,0.5979831218719482
1763170364.5881617,106,0.591441810131073
1763170420.1702416,107,0.6514036655426025
1763170475.7494857,108,0.5849004983901978
1763170531.4626162,109,0.6001635193824768
1763170587.1001375,110,0.626328706741333
1763170642.6169744,111,0.5963477492332458
1763170698.1225119,112,0.5426546931266785
1763170753.620266,113,0.6165167689323425
1763170809.1437354,114,0.6470428109169006
1763170864.7291648,115,0.6584900617599487
1763170920.331895,116,0.6721177697181702
1763170975.8375418,117,0.6486781239509583
1763171031.344514,118,0.6713000535964966
1763171087.0108526,119,0.6702098846435547
1763171142.5182867,120,0.6176069974899292
1763171197.988387,121,0.6255110502243042
1763171253.4846168,122,0.6266012787818909
1763171308.9678173,123,0.6554919481277466
1763171364.4747894,124,0.6802943348884583
1763171420.038503,125,0.6792041659355164
1763171475.6159644,126,0.6424093842506409
1763171531.1030202,127,0.6339601874351501
1763171586.6385784,128,0.6484055519104004
1763171642.1395073,129,0.6424093842506409
1763171697.7470763,130,0.6759334802627563
1763171753.2667584,131,0.6546742916107178
1763171808.7941003,132,0.6424093842506409
1763171864.2652338,133,0.6715726256370544
1763171919.8274815,134,0.6568547487258911
1763171975.3910825,135,0.6941946148872375
1763172030.94351,136,0.6982828974723816
1763172086.519772,137,0.6565821766853333
1763172142.012595,138,0.6860179901123047
1763172197.5622377,139,0.7187244296073914
1763172253.0747957,140,0.6737530827522278
1763172308.6684504,141,0.6944671869277954
1763172364.2346027,142,0.6985554695129395
1763172419.9678907,143,0.7214499711990356
1763172475.5524137,144,0.723630428314209
1763172531.213944,145,0.7222676277160645
1763172586.857007,146,0.7097301483154297
1763172642.4305575,147,0.700735867023468
1763172697.9284449,148,0.7091850638389587
1763172753.4327,149,0.7154538035392761
1763172808.9330592,150,0.7105478048324585
1763172864.5375829,151,0.7143635749816895
1763172920.2814548,152,0.7059144377708435
1763172975.9083602,153,0.7320795655250549
1763173031.5845265,154,0.7386208772659302
1763173087.2835994,155,0.7345325946807861
1763173142.8781123,156,0.7383483052253723
1763173198.6724563,157,0.7598800659179688
1763173254.4114044,158,0.7525210976600647
1763173310.0078623,159,0.7358953356742859
1763173365.5997543,160,0.7519760131835938
1763173421.1925619,161,0.7606977224349976
1763173476.7846837,162,0.7538838982582092
1763173532.4098,163,0.7527936697006226
1763173587.9614868,164,0.7579721808433533
1763173643.5069454,165,0.7459798455238342
1763173699.0971653,166,0.7721449732780457
1763173754.6492934,167,0.770509660243988
1763173810.1802964,168,0.7628781795501709
1763173865.781056,169,0.7639684081077576
1763173921.3138359,170,0.7694194316864014
1763173976.895691,171,0.7694194316864014
1763174032.4404235,172,0.7596074938774109
1763174088.1297646,173,0.7710548043251038
1763174143.6643896,174,0.778413712978363
1763174199.2045712,175,0.7767783999443054
1763174254.790552,176,0.7770509719848633
1763174310.3216078,177,0.7844099402427673
1763174365.8638754,178,0.7811392545700073
1763174421.322357,179,0.7795039415359497
1763174476.8621209,180,0.7835922837257385
1763174532.341047,181,0.7882256507873535
1763174587.7760477,182,0.7805941700935364
1763174643.249023,183,0.7805941700935364
1763174698.91652,184,0.781684398651123
1763174754.5140765,185,0.7811392545700073
1763174810.0955417,186,0.7855001091957092
1763174865.6952968,187,0.7819569110870361
1763174921.1967974,188,0.7792313694953918
1763174976.7441235,189,0.781684398651123
1763175032.3849657,190,0.7874079942703247
1763175087.995171,191,0.7868629097938538
1763175143.545195,192,0.7811392545700073
1763175199.1861176,193,0.786045253276825
1763175254.8098316,194,0.7841373682022095
1763175310.3023405,195,0.7835922837257385
1763175365.8973234,196,0.782229483127594
1763175421.4772382,197,0.7803215980529785
