Wall time,Step,Value
1763175571.1230912,0,0.6786165237426758
1763175609.4132934,1,0.6656237840652466
1763175647.4938629,2,0.6649881601333618
1763175685.6557748,3,0.6510357856750488
1763175723.7375817,4,0.6429048180580139
1763175761.9641871,5,0.6227889060974121
1763175800.1466541,6,0.6029147505760193
1763175838.2811034,7,0.5824934840202332
1763175876.4076977,8,0.5822338461875916
1763175914.5436578,9,0.5694503784179688
1763175952.5981793,10,0.548827588558197
1763175990.8397863,11,0.5403894782066345
1763176028.8916037,12,0.5424721240997314
1763176067.0732327,13,0.5088595747947693
1763176105.2158751,14,0.5036813020706177
1763176143.3753245,15,0.48598259687423706
1763176181.6631312,16,0.448442667722702
1763176219.8710947,17,0.4020659625530243
1763176258.0027716,18,0.3379042148590088
1763176296.2447007,19,0.3593730330467224
1763176334.4313629,20,0.3420855700969696
1763176372.6171873,21,0.3184671401977539
1763176410.8505929,22,0.29674533009529114
1763176448.981859,23,0.3062029182910919
1763176487.450173,24,0.29917964339256287
1763176525.6457303,25,0.29326048493385315
1763176563.9791598,26,0.2567947804927826
1763176602.2158914,27,0.2657153606414795
1763176640.5404131,28,0.2485937476158142
1763176678.9322252,29,0.2756902873516083
1763176717.2704248,30,0.2454969584941864
1763176755.5414233,31,0.2881438434123993
1763176794.0663044,32,0.2895629107952118
1763176832.4201546,33,0.2734595537185669
1763176870.7175384,34,0.26138025522232056
1763176909.031444,35,0.2683355212211609
1763176947.3280258,36,0.29521870613098145
1763176985.7968097,37,0.26560017466545105
1763177024.1391196,38,0.2925874590873718
1763177062.465313,39,0.2876626253128052
1763177100.7948294,40,0.28160250186920166
1763177139.2873163,41,0.2594470679759979
1763177177.6404202,42,0.25875160098075867
1763177216.175145,43,0.26357510685920715
1763177254.5282817,44,0.2927365303039551
1763177292.9119227,45,0.31368884444236755
1763177331.267089,46,0.2821376919746399
1763177369.7045352,47,0.3142533600330353
1763177407.9439824,48,0.29703816771507263
1763177446.3854785,49,0.2841643691062927
1763177484.7967694,50,0.31401753425598145
1763177523.17001,51,0.2812192738056183
1763177561.5533242,52,0.3029511868953705
1763177600.0426104,53,0.2820594906806946
1763177638.4150724,54,0.30605968832969666
1763177676.8879824,55,0.3000344932079315
1763177715.2857804,56,0.3134920001029968
1763177753.649903,57,0.3085747957229614
1763177792.1473153,58,0.311367392539978
1763177830.4877245,59,0.29769274592399597
1763177869.033454,60,0.31457090377807617
1763177907.430873,61,0.29955562949180603
1763177945.851596,62,0.3010377287864685
1763177984.4751182,63,0.301887184381485
1763178022.9099765,64,0.2898513376712799
1763178061.3240535,65,0.28436699509620667
1763178099.7771196,66,0.29841119050979614
1763178138.1292343,67,0.2879451811313629
1763178176.5546243,68,0.2964273989200592
1763178214.9911144,69,0.30800721049308777
1763178253.4471724,70,0.32172128558158875
1763178292.1572313,71,0.29526272416114807
1763178330.6452267,72,0.31471893191337585
1763178369.2867975,73,0.30942463874816895
