Wall time,Step,Value
1763175571.1230912,0,2.9347825050354004
1763175609.4132934,1,3.0706522464752197
1763175647.4938629,2,3.7228260040283203
1763175685.6557748,3,3.75
1763175723.7375817,4,3.4782607555389404
1763175761.9641871,5,4.456521511077881
1763175800.1466541,6,4.293478488922119
1763175838.2806034,7,3.99456524848938
1763175876.4076977,8,4.592391490936279
1763175914.5436578,9,5.8152174949646
1763175952.5976796,10,5.8967390060424805
1763175990.8392832,11,5.59782600402832
1763176028.891104,12,6.0597825050354
1763176067.0732327,13,5.842391490936279
1763176105.215372,14,6.38586950302124
1763176143.3748245,15,7.66304349899292
1763176181.6626313,16,7.20108699798584
1763176219.8710947,17,7.9347825050354
1763176258.0027716,18,8.614130020141602
1763176296.2447007,19,8.45108699798584
1763176334.4308631,20,9.510869979858398
1763176372.6171873,21,10.8695650100708
1763176410.8500946,22,11.57608699798584
1763176448.9813597,23,13.5054349899292
1763176487.450173,24,14.538043022155762
1763176525.6457303,25,14.40217399597168
1763176563.9791598,26,15.706521987915039
1763176602.2153869,27,15.516304016113281
1763176640.5404131,28,17.934782028198242
1763176678.931724,29,18.505434036254883
1763176717.2704248,30,20.407608032226562
1763176755.5409236,31,21.1141300201416
1763176794.0663044,32,23.8858699798584
1763176832.4196546,33,24.97282600402832
1763176870.7175384,34,27.60869598388672
1763176909.0309477,35,27.47282600402832
1763176947.3275259,36,30.380434036254883
1763176985.7968097,37,32.364131927490234
1763177024.1391196,38,33.91304397583008
1763177062.4648128,39,35.51630401611328
1763177100.7948294,40,36.6032600402832
1763177139.2873163,41,39.21195602416992
1763177177.6404202,42,39.32065200805664
1763177216.1746464,43,41.41304397583008
1763177254.5282817,44,44.048912048339844
1763177292.9114227,45,45.951087951660156
1763177331.2665846,46,47.010868072509766
1763177369.7045352,47,48.75
1763177407.9434829,48,48.09782791137695
1763177446.3849778,49,51.059783935546875
1763177484.7967694,50,52.44565200805664
1763177523.1695106,51,52.418479919433594
1763177561.5528238,52,56.76630401611328
1763177600.042111,53,57.255435943603516
1763177638.4145727,54,55.869564056396484
1763177676.8874824,55,58.423912048339844
1763177715.2852821,56,58.125
1763177753.6494033,57,59.918479919433594
1763177792.1468177,58,61.46739196777344
1763177830.4872243,59,61.739131927490234
1763177869.032953,60,62.03804397583008
1763177907.430873,61,63.34239196777344
1763177945.8510964,62,65.73369598388672
1763177984.4751182,63,66.03260803222656
1763178022.9094794,64,65.21739196777344
1763178061.3240535,65,64.9184799194336
1763178099.7771196,66,67.52717590332031
1763178138.128735,67,68.09782409667969
1763178176.5541234,68,68.0434799194336
1763178214.9911144,69,69.59239196777344
1763178253.4471724,70,70.0815200805664
1763178292.1567314,71,70.24456787109375
1763178330.6452267,72,71.22282409667969
1763178369.2863033,73,72.06521606445312
1763178407.7477617,74,72.63587188720703
1763178446.2341669,75,72.28260803222656
1763178484.7781193,76,73.58695983886719
1763178523.3929024,77,74.3206558227539
1763178561.896058,78,75.13587188720703
1763178600.6165361,79,74.18478393554688
1763178639.2143607,80,75.51630401611328
1763178677.9720092,81,76.9565200805664
1763178716.7141464,82,77.28260803222656
1763178755.4728909,83,76.65760803222656
1763178794.0137727,84,76.22282409667969
1763178832.5316515,85,77.25543212890625
1763178871.0483754,86,78.53260803222656
1763178909.7434268,87,78.09782409667969
1763178948.5254054,88,81.3315200805664
1763178985.3462515,89,78.99456787109375
1763179023.861509,90,78.34239196777344
1763179062.4271173,91,81.22282409667969
1763179101.0500662,92,81.57608795166016
1763179139.698826,93,80.92391204833984
1763179178.4610956,94,80.16304016113281
1763179217.111608,95,82.85326385498047
1763179255.6577556,96,83.2065200805664
1763179294.257927,97,82.5815200805664
1763179332.7917447,98,83.58695983886719
1763179371.3545825,99,83.96739196777344
1763179409.8126738,100,85.13587188720703
1763179448.459069,101,84.375
1763179487.1121929,102,84.61956787109375
1763179525.9482002,103,85.38043212890625
1763179564.6298995,104,85.40760803222656
1763179603.1316073,105,85.32608795166016
1763179641.6288607,106,86.73912811279297
1763179680.2128654,107,86.76630401611328
1763179718.762559,108,85.97826385498047
1763179757.307868,109,86.27717590332031
1763179795.964513,110,86.875
1763179834.5289028,111,87.5815200805664
1763179873.0757418,112,88.01630401611328
1763179911.7088664,113,87.47282409667969
1763179950.2963285,114,90.21739196777344
1763179988.8406644,115,90.0815200805664
1763180027.542853,116,89.59239196777344
1763180066.1617143,117,90.6793441772461
1763180104.757448,118,91.00543212890625
1763180143.3968706,119,90.13587188720703
1763180181.985825,120,90.73369598388672
1763180220.4966636,121,91.22282409667969
1763180259.1366243,122,91.00543212890625
1763180297.7550852,123,91.05978393554688
1763180336.218247,124,92.36412811279297
1763180374.8612995,125,91.7934799194336
1763180413.461327,126,91.27717590332031
1763180452.0756269,127,92.71739196777344
1763180490.6229284,128,93.50543212890625
1763180529.2251673,129,92.4456558227539
1763180567.7830272,130,93.72282409667969
1763180606.3500881,131,92.63587188720703
1763180644.950929,132,93.47826385498047
1763180683.5451138,133,93.28804016113281
1763180722.4626613,134,93.6684799194336
1763180761.2006917,135,94.64673614501953
1763180799.7706113,136,94.75543212890625
1763180838.4894202,137,95.0543441772461
1763180877.0562108,138,94.78260803222656
1763180915.6136475,139,94.80978393554688
1763180954.2919564,140,95.38043212890625
1763180992.8630908,141,95.02717590332031
1763181031.663194,142,95.84239196777344
1763181070.3078725,143,95.81521606445312
1763181109.0234528,144,96.38587188720703
